filename,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
Person14,0.03221379,0.02022001,0.048545208,0.0028792277,0.0017476956,0.010456468,0.0025807526,0.009127571,0.00090971816,0.080496386,0.068088554,0.13624798,0.017857438,0.032965567,0.004865997,0.03593543,0.10461512,0.001210476,0.0005165704,0.07748144,0.0017583168,0.12136652,0.0026194488,0.019903298,0.100823104,0.109446034,0.013653953,0.017545702,0.007063913,0.09782888,0.036762834,0.021532856,0.016917236,0.020005453,0.043286517,0.012135015,0.047308873,0.13185191,0.02385695,0.016354917,0.06139374,0.0086235255,0.006713136,0.02054859,0.123788126,0.028282162,0.03927209,0.05196544,0.045672677,0.0,0.033023693,0.03732729,0.04155085,0.031394396,0.008022463,0.039679352,0.04724289,0.03255503,0.0005909765,0.03963744,0.003636272,0.022163926,0.009184177,0.056558292,0.023473134,0.0003526926,0.008686194,0.067486554,0.027159179,0.037669268,0.06483215,0.05313316,0.063824505,0.090576,0.020025058,0.0037738362,0.015462967,0.06978945,0.05037062,0.01384517,0.0355149,0.086088054,0.07373109,0.037764,0.0054535037,0.0077008996,0.006776205,0.044544954,0.042111628,0.0020171271,0.044737373,0.061622538,0.058260173,0.0131374225,0.09284715,0.00019441448,0.009369311,0.050299846,0.0062157144,0.019802434,0.009536907,0.016996706,0.054665606,0.0060691815,0.05667855,0.075438894,0.018510511,0.009807496,0.028724583,0.0209301,0.050459888,0.11215492,0.078570835,0.0040888567,0.114391945,0.014810732,0.072228335,0.00748027,0.01092233,0.04784462,0.08533154,0.029061945,0.10929131,0.016019892,0.051405013,0.0010470739,0.029598119,0.034286536
Person21,0.028559359,0.01995539,0.049784627,0.0063310927,0.002821422,0.01041214,0.0030859136,0.007277633,0.0016710825,0.06283327,0.07321339,0.15812385,0.016370473,0.039672397,0.0018963919,0.018525515,0.119960964,0.0026704501,0.00092904706,0.08099908,0.0029065243,0.14798647,0.002171194,0.01769453,0.08855108,0.10780413,0.010379016,0.01827863,0.0074181166,0.10961829,0.04221001,0.019788222,0.015223513,0.019632276,0.046846803,0.021705268,0.039335072,0.14520086,0.020793108,0.018489068,0.04705302,0.00165814,0.0070540872,0.025663123,0.1279077,0.023847263,0.04078322,0.046013582,0.04674962,0.0,0.031707928,0.04112768,0.037093602,0.027733872,0.010032422,0.048987962,0.04766013,0.035871677,0.0012633621,0.048223976,0.0053346776,0.01879824,0.008840639,0.054504372,0.020446738,0.00063221663,0.011058223,0.08358898,0.026210237,0.03928461,0.077371985,0.045904644,0.06237769,0.104100525,0.024566786,0.005452941,0.016597006,0.07356544,0.05143681,0.017166598,0.027270127,0.09877854,0.061128832,0.023551516,0.006582358,0.009150375,0.009344179,0.041731734,0.03532417,0.0056875176,0.049118552,0.06414492,0.05214569,0.01215077,0.10620093,0.0005238005,0.0113948705,0.051097285,0.016172558,0.018093027,0.00846643,0.01827479,0.044576887,0.007431831,0.06318666,0.09574061,0.026584975,0.0074009197,0.026123779,0.017367736,0.053686086,0.10582827,0.0816732,0.0059604268,0.10965827,0.022062646,0.071608655,0.008112655,0.011620595,0.049158372,0.090184845,0.017832385,0.111137286,0.013311935,0.045069203,0.0007698127,0.026740016,0.029354889
Person39,0.050372493,0.043504596,0.0697473,0.01915447,0.0036888258,0.02824783,0.007574276,0.025722932,0.0029938377,0.055087864,0.056682177,0.1290448,0.038729206,0.040363397,0.0018689433,0.011023707,0.08795546,0.011501949,0.002547369,0.07199522,0.008083439,0.10398292,0.011121629,0.026949175,0.10872303,0.11622218,0.01587996,0.039211266,0.01708234,0.08583969,0.05405443,0.037610304,0.023339912,0.030076735,0.044928715,0.037385896,0.06930669,0.121345125,0.034704413,0.01363681,0.06120236,0.0014133768,0.03133458,0.029202497,0.11887415,0.015504554,0.038209237,0.06277578,0.059322964,0.008006754,0.055769894,0.056101266,0.05865466,0.031181788,0.031673424,0.04716233,0.0544756,0.055013433,0.0019456121,0.035412557,0.018387264,0.032684732,0.025631962,0.07015727,0.042442843,0.0041039833,0.010269696,0.0744199,0.0571216,0.07582369,0.05101732,0.058640394,0.06170563,0.097969525,0.031187031,0.02856488,0.044270776,0.07243232,0.04857884,0.022170117,0.014487168,0.078141145,0.08529244,0.031373244,0.011028106,0.011941919,0.024462054,0.07476469,0.04218273,0.019411096,0.06487443,0.062411238,0.050309353,0.025738372,0.09175412,0.0005220545,0.0147247715,0.04599231,0.018886138,0.02692249,0.008829299,0.04200863,0.075410955,0.01729837,0.057575654,0.07894189,0.031042853,0.008829844,0.040000606,0.026123632,0.049920246,0.15310507,0.0727797,0.0071194046,0.12514772,0.029917667,0.07722489,0.017606474,0.009053565,0.077508554,0.08070189,0.021149999,0.12394208,0.02014041,0.07007849,0.00093731366,0.0531757,0.03673856
Person57,0.14977059,0.06198174,0.07448965,0.014384182,5.4315464e-05,0.04906307,0.02415663,0.11470441,0.002996776,0.24609509,0.015788618,0.09041516,0.17365803,0.04019437,0.0120863905,0.10949902,0.047700267,0.029340247,0.005064592,0.06534577,0.0035416957,0.048490196,0.00042321577,0.0706631,0.23212251,0.07554974,0.095494956,0.088623196,0.012214203,0.022200134,0.03799848,0.0732527,0.050350126,0.11574791,0.011996452,0.11111906,0.17213303,0.014363702,0.04635415,0.0028706004,0.14359812,0.015944142,0.0908452,0.04265443,0.1349923,0.10362943,0.0333785,0.1570966,0.08863029,0.018569117,0.09881989,0.07749009,0.12712768,0.056011222,0.05519293,0.1091521,0.059706654,0.0862353,0.0013037322,0.032478802,0.05628917,0.09175335,0.0472127,0.08123121,0.1353961,2.5209989e-05,0.042928375,0.040454578,0.13144022,0.1836782,0.012384172,0.11108745,0.07719642,0.068948135,0.036171515,0.08549874,0.12334676,0.06486796,0.0403941,0.037799016,0.1087531,0.034086954,0.13548842,0.10793103,0.007600745,0.025185853,0.025142431,0.08111531,0.16097839,0.023660714,0.08651221,0.03818388,0.14145744,0.05986687,0.037152804,0.0,0.021180611,0.036476724,0.074842066,0.03426985,0.058477353,0.09689902,0.27077985,0.027300958,0.042954266,0.021498162,0.0755449,0.05992104,0.15850216,0.1364469,0.035041966,0.18201831,0.062118668,0.009060367,0.14524913,0.033362493,0.10879318,0.028766677,0.0019246659,0.045002356,0.035887357,0.09019004,0.1507557,0.056754716,0.14633398,0.0024479136,0.13520935,0.185053
Person62,0.06807074,0.08341586,0.09676248,0.023198385,0.0040687365,0.06321256,0.02792022,0.06033365,0.0068770167,0.059638083,0.038420685,0.14493585,0.06624164,0.067795634,0.009494287,0.004726178,0.074337065,0.054167088,0.011443691,0.06859926,0.008244699,0.105582744,0.0083790645,0.039960504,0.17259233,0.095162615,0.031512234,0.07275502,0.030536955,0.0620278,0.08418658,0.06755976,0.06859361,0.06719222,0.051097944,0.063930295,0.10002645,0.082231924,0.06452875,0.009535046,0.06502971,0.004300429,0.068473466,0.07498944,0.11672035,0.036635898,0.052741263,0.08092249,0.081813045,0.0293219,0.085746594,0.097275935,0.10099107,0.03780345,0.075421184,0.06644489,0.07926841,0.08927832,0.0030034387,0.059762225,0.042994868,0.05998503,0.06862756,0.08323346,0.09805165,0.013251879,0.03141503,0.060470425,0.11835644,0.1257141,0.04462615,0.056275226,0.05373021,0.09589826,0.06859039,0.11746406,0.10552192,0.101788,0.047704164,0.031221723,0.026560437,0.06983064,0.075997144,0.036011852,0.022375736,0.035823133,0.056366123,0.0908941,0.07459473,0.058567867,0.113547,0.11469584,0.07942511,0.048279475,0.09776332,0.0008691927,0.04605218,0.063755415,0.08108996,0.030422742,0.027553793,0.078422055,0.109512486,0.05280402,0.085576944,0.07724773,0.079142176,0.021388745,0.0690726,0.065140985,0.06224844,0.1888011,0.089966275,0.027463924,0.13301425,0.07902447,0.110437155,0.039345723,0.006187566,0.09500185,0.05862777,0.0032870667,0.15045165,0.025002008,0.090989456,0.004251494,0.104978554,0.072261244
Person48,0.07790173,0.07124685,0.08931127,0.009329866,0.0029115449,0.07785831,0.0457456,0.08063754,0.0082592685,0.090239435,0.028545206,0.14035088,0.08717304,0.08219439,0.018145878,0.006374099,0.06463541,0.07142882,0.01606353,0.06339688,0.00651643,0.09164305,0.0069581266,0.03711416,0.23577972,0.059553813,0.050952345,0.09240738,0.03953047,0.04296624,0.09420663,0.07933725,0.104108155,0.09185761,0.040750504,0.038388964,0.10843972,0.036197126,0.073835626,0.010715047,0.059257954,0.012232721,0.09051367,0.11304269,0.09553318,0.0679674,0.06451809,0.085217066,0.086399846,0.023789473,0.0937704,0.12073131,0.12086153,0.04988091,0.10076016,0.083098836,0.09424621,0.092371576,0.0011821738,0.07703761,0.04740858,0.07544817,0.10227999,0.06812696,0.14533672,0.013403575,0.04931373,0.025450874,0.1543884,0.15281461,0.039307892,0.041343518,0.029300978,0.06854854,0.08747195,0.19056843,0.13807142,0.123983346,0.045015737,0.021040116,0.05098305,0.064985394,0.041670844,0.045878183,0.029604848,0.06682716,0.0554303,0.076645225,0.09485885,0.07709549,0.13728917,0.14497119,0.11994532,0.057210945,0.077722676,0.00058489107,0.079610296,0.083100565,0.10492312,0.030649573,0.04883333,0.090020366,0.13147229,0.07726355,0.079113744,0.05132126,0.12105287,0.041789304,0.09175177,0.11289147,0.066334166,0.1527576,0.10183715,0.047156878,0.13000467,0.1203636,0.13564742,0.053597916,0.0058411523,0.08376348,0.035202403,0.00086802803,0.15812477,0.032673545,0.081399105,0.008854132,0.13821554,0.13585207
Person28,0.06336051,0.086370826,0.09938209,0.025864186,0.0035310562,0.06464228,0.02470647,0.057142127,0.007623838,0.045643475,0.03966444,0.12811133,0.063649654,0.059599634,0.0030256556,0.004275376,0.06368459,0.045096405,0.008364525,0.065397575,0.0111709405,0.084861614,0.018749828,0.03477065,0.1538695,0.10680986,0.026071489,0.07192304,0.03677004,0.058027476,0.086113,0.06671587,0.056785192,0.05665205,0.04945437,0.04867348,0.100550376,0.08711247,0.06266656,0.010800449,0.065575406,0.004352969,0.06959229,0.05617879,0.10673618,0.020487677,0.04911864,0.075860836,0.079597205,0.029688666,0.08813604,0.09939009,0.09515031,0.03546131,0.075814635,0.057004284,0.074922,0.08543254,0.0034316566,0.046561476,0.041535612,0.057537857,0.067649186,0.08313175,0.08500767,0.020154148,0.02001658,0.05474576,0.116718434,0.12252112,0.03435994,0.05756131,0.055853527,0.08823203,0.06629824,0.099590145,0.10094773,0.09072843,0.047066484,0.027439684,0.01603041,0.06303755,0.081574224,0.039698035,0.02385634,0.026431995,0.060173027,0.09892938,0.058173597,0.057767116,0.105961,0.1005193,0.06681527,0.04747861,0.08642481,0.0014341887,0.036768906,0.05276647,0.061093383,0.03268507,0.020159053,0.077388406,0.10466962,0.04317772,0.074153975,0.0719394,0.056806747,0.018163553,0.06147399,0.05417508,0.05491584,0.19214116,0.08090737,0.021459052,0.13741279,0.074695855,0.09430787,0.039238065,0.0056229713,0.10492083,0.061648052,0.0053470735,0.14735429,0.021429451,0.08681968,0.0029257708,0.101281926,0.05372616
Person34,0.06365077,0.07446286,0.097322695,0.031608324,0.0051938137,0.046394594,0.016784774,0.038336974,0.0062189777,0.061861128,0.051717564,0.14895917,0.045858454,0.06274863,0.0036635424,0.0045350217,0.09487931,0.038876574,0.0055438583,0.08425045,0.010095775,0.13149986,0.0064624916,0.03987358,0.13495435,0.120772585,0.019949382,0.05740654,0.018176092,0.08449944,0.07320254,0.048170913,0.04717429,0.05017551,0.05289668,0.07239641,0.08517379,0.128385,0.052323677,0.0128614465,0.07518071,0.0057152333,0.040912203,0.053927623,0.13742809,0.029409463,0.052272417,0.077927284,0.077324286,0.01682094,0.07470731,0.07914913,0.07975744,0.032087002,0.049394153,0.058027867,0.06472844,0.07736822,0.004531733,0.056537904,0.026300091,0.049828175,0.037504993,0.08086621,0.06183564,0.010920809,0.02908149,0.09185277,0.08330411,0.10271281,0.052567087,0.06455658,0.0759957,0.11833262,0.052451957,0.04622396,0.06757727,0.10312285,0.05091631,0.033615384,0.025263103,0.083700776,0.10009623,0.032318354,0.013687638,0.025019353,0.048577774,0.09138978,0.06408269,0.044139713,0.09088924,0.0882382,0.060146995,0.03698701,0.112172715,0.0062349504,0.029512366,0.055572454,0.047660153,0.033383854,0.017453952,0.06308664,0.096306086,0.03559043,0.09409656,0.097669706,0.06281112,0.0144291,0.057211213,0.03845325,0.06832317,0.19320114,0.09201436,0.018244693,0.12858288,0.051071346,0.09789163,0.026134567,0.0065492936,0.08829217,0.08225278,0.012897723,0.14258412,0.019731095,0.08918768,0.0018903563,0.07799147,0.04972954
Person54_18,0.05767442,0.024187127,0.057715613,0.005195825,0.0018871527,0.019284323,0.013249603,0.015382524,0.0043913643,0.13900007,0.05102587,0.1216463,0.032484416,0.048472177,0.032367047,0.047945973,0.09990049,0.013502581,0.005628292,0.089218356,0.0034043144,0.12514207,0.0010053399,0.03258219,0.16296254,0.09720269,0.028477909,0.036426906,0.0043760315,0.08334169,0.042673092,0.036473695,0.050042134,0.0373464,0.036969207,0.028659215,0.07073727,0.1028473,0.039023146,0.010857431,0.08527703,0.019470898,0.0028692249,0.046367746,0.13634045,0.08732957,0.048157677,0.077619255,0.06689278,0.0,0.049390897,0.052023534,0.072917745,0.035811685,0.022733035,0.05006196,0.051751647,0.04229178,0.0020738328,0.061095618,0.0047902553,0.042281915,0.015914656,0.051259164,0.0532497,0.0002921678,0.03601107,0.05915358,0.04613535,0.067535765,0.0541503,0.06167247,0.07866036,0.09985669,0.026866825,0.019028967,0.039964687,0.10809854,0.049675878,0.018188406,0.07170602,0.07608331,0.08727638,0.04900684,0.0058379835,0.031675555,0.006104631,0.040390946,0.0809217,0.011189721,0.05930131,0.07336907,0.085649505,0.023317117,0.08058757,0.00092005945,0.023845527,0.07510129,0.02327446,0.024554014,0.028762009,0.026777068,0.10052561,0.01775443,0.07949868,0.055653274,0.07827934,0.029070463,0.05996649,0.051241055,0.0522204,0.1397284,0.09594515,0.01714016,0.119267166,0.023335448,0.10814803,0.01532619,0.0067302347,0.043344654,0.08548235,0.0238944,0.12592518,0.024966925,0.07138312,0.0029381497,0.056561496,0.09282784
Person12,0.066907056,0.07199111,0.096117854,0.030102931,0.0008906648,0.03487343,0.0077116885,0.041718856,0.0029084524,0.084598795,0.057796493,0.1674122,0.06622467,0.055526733,0.0015930578,0.020749778,0.11425958,0.017741064,0.00020319805,0.08327436,0.0067608603,0.15134695,0.0024984826,0.04782444,0.10328579,0.13283914,0.024310704,0.046154484,0.0210544,0.0926622,0.054463737,0.046579596,0.011073296,0.06422382,0.051840447,0.12127992,0.09321402,0.14270099,0.03142511,0.009232724,0.092111394,0.00018136635,0.055644494,0.038905192,0.18538259,0.013147897,0.05182905,0.09426454,0.05929096,0.021769172,0.08413892,0.049223445,0.07076253,0.031358637,0.02260955,0.09470699,0.06193791,0.09293874,0.0026169482,0.051133655,0.04247002,0.04266068,0.020660201,0.10174906,0.05409272,0.0046906383,0.017067272,0.12145554,0.06366663,0.09698664,0.06465169,0.07926399,0.09378013,0.13759467,0.032165043,0.01938946,0.050927453,0.068714425,0.055929568,0.043882284,0.025632199,0.09000108,0.12214943,0.040967036,0.006523585,0.008953251,0.03645739,0.08981644,0.07772573,0.0193222,0.07833556,0.06706388,0.071157366,0.038693026,0.13849714,0.0023561383,0.012364898,0.042737376,0.04674627,0.030956045,0.010429441,0.067295365,0.107724905,0.016739126,0.08786166,0.12875156,0.024945298,0.007823917,0.06556352,0.034978442,0.063072175,0.19859058,0.088608965,0.0041996255,0.13148701,0.03247089,0.08185889,0.010463205,0.0059002726,0.07337472,0.08590507,0.036522835,0.13490312,0.021078942,0.11161409,0.0004194179,0.068463154,0.023151662
Person56,0.08965417,0.060645312,0.09318836,0.015230314,0.00057707017,0.055175353,0.032545537,0.05257797,0.007749621,0.11090716,0.032459516,0.112753846,0.046568114,0.078771204,0.039008174,0.008532044,0.08261535,0.056994904,0.014768373,0.08594422,0.0061066267,0.11814865,4.219298e-05,0.04920126,0.22269294,0.08781638,0.042048313,0.07940147,0.008828893,0.06125163,0.073907286,0.06287975,0.10029272,0.06435832,0.04244024,0.06917443,0.099204384,0.081090234,0.07653541,0.0052209417,0.08846566,0.021384532,0.025925985,0.09855336,0.13120529,0.085659735,0.066239245,0.099328086,0.09305725,0.008643027,0.08525842,0.09244704,0.11473188,0.03864433,0.07367272,0.052285444,0.06917367,0.08170602,0.0054151514,0.082752965,0.021920567,0.06837896,0.050772384,0.0664988,0.10352774,0.0025392016,0.06059882,0.05849007,0.0993286,0.12398788,0.043651253,0.05908356,0.07753618,0.11421162,0.06756342,0.07663053,0.10132023,0.16086666,0.04895487,0.03002422,0.05241393,0.07145233,0.0923499,0.041796867,0.015767127,0.060148094,0.027651353,0.07288526,0.10524046,0.054718386,0.11315836,0.124338485,0.09766485,0.047396902,0.09260168,0.002238109,0.051185347,0.09303567,0.04480873,0.033381823,0.038678214,0.067064814,0.13458146,0.05907949,0.110033035,0.053785287,0.14184402,0.034366973,0.08615064,0.06854718,0.07695682,0.20145604,0.11594595,0.041583322,0.13035277,0.054075114,0.1487466,0.037331324,0.0037188067,0.074780755,0.07603509,0.005546917,0.1580935,0.032438435,0.09989022,0.005606056,0.10920849,0.1267515
Person31,0.064807095,0.11498577,0.124449916,0.058403395,0.015310872,0.086897954,0.03135957,0.07379824,0.01708114,0.03905826,0.03900602,0.17218861,0.079273805,0.07637277,0.005807039,0.0020738689,0.07627276,0.07450887,0.0075886203,0.06742883,0.025537325,0.12421668,0.027884733,0.038964894,0.15080887,0.10093564,0.021527482,0.092605226,0.06973127,0.06270701,0.11504259,0.08214327,0.065728374,0.07052827,0.07500548,0.07972185,0.10116133,0.09928881,0.068903126,0.01284031,0.049790155,0.0061375867,0.10705365,0.07766045,0.12578377,0.015095175,0.071040735,0.07843754,0.08647331,0.05883266,0.112863526,0.14151067,0.10669767,0.0323976,0.0975775,0.080901496,0.0851353,0.121392496,0.007514975,0.062745765,0.056130674,0.07128577,0.103889704,0.092948884,0.09272524,0.05922398,0.020052548,0.071312465,0.15430875,0.14264458,0.048508503,0.049393386,0.056818772,0.09774409,0.09191703,0.13979882,0.12535056,0.09487807,0.049677283,0.039054334,0.017039003,0.07244901,0.067776434,0.034804065,0.027394008,0.036185313,0.10214191,0.10913217,0.057092775,0.09015593,0.1320875,0.14170784,0.07114526,0.06504155,0.12150087,0.00788686,0.05949722,0.05434973,0.11206626,0.03454174,0.020199154,0.09455674,0.099390656,0.057775278,0.101986855,0.1256744,0.059925172,0.011635229,0.06288119,0.059584945,0.07972091,0.1863429,0.10979685,0.026004119,0.13369313,0.124133,0.09344428,0.046286855,0.005737861,0.12622982,0.056815058,0.0027788999,0.1621095,0.01670169,0.08374368,0.0034754442,0.118813075,0.036716923
Person32,0.013093963,0.014167605,0.045274805,0.0043998873,0.0031802086,0.010149106,0.005237641,0.0014133188,0.0036695898,0.03982793,0.08201438,0.19647573,0.0051061115,0.048371706,0.008947208,0.0012335377,0.14222766,0.0075813616,0.0030396539,0.08259504,0.004242469,0.19045185,0.0005814472,0.008574857,0.08170452,0.09388744,0.003030165,0.017216003,0.009828397,0.12526494,0.049465377,0.017366085,0.020051304,0.014881648,0.057420664,0.010834353,0.016340878,0.1570746,0.018070387,0.020553753,0.02095134,0.0048933686,0.004178778,0.043554645,0.12407306,0.017957967,0.049889203,0.02843521,0.04432337,0.0,0.02466689,0.04736611,0.028691048,0.02436907,0.013223162,0.062277995,0.051590037,0.036415704,0.0019337786,0.071080595,0.0017977966,0.013795738,0.014696775,0.044510566,0.022333175,0.003848592,0.012308252,0.086554006,0.023151971,0.0257198,0.10042737,0.023892086,0.048503187,0.112698555,0.030710343,0.012236364,0.014561734,0.07995138,0.053659745,0.012961799,0.020230113,0.11695247,0.021619495,0.0050183926,0.008878044,0.017993353,0.011006948,0.025480751,0.019101884,0.011019475,0.055663936,0.08809398,0.055680145,0.009637801,0.13293654,0.0029546656,0.023980519,0.061040167,0.038218,0.012648197,0.0079856375,0.0143380985,0.014286661,0.016919352,0.078799434,0.12395688,0.034637727,0.0043587047,0.012517041,0.012229661,0.06538981,0.07492996,0.09747323,0.013605155,0.097303346,0.0333973,0.072518356,0.008590636,0.013423297,0.04486188,0.08711247,2.1958858e-05,0.11147197,0.005375222,0.022062574,0.0014796759,0.01988986,0.023700612
Person9,0.033298165,0.0314647,0.0676462,0.011403955,0.0021386617,0.019065883,0.0049800724,0.0075390637,0.0039137797,0.055259857,0.07103809,0.1503823,0.005832729,0.043921936,0.010165682,0.0075276825,0.1157433,0.00927762,0.002120468,0.089554675,0.009670714,0.1520929,0.0042816256,0.021330316,0.090227276,0.12583184,0.003895501,0.027706932,0.009780859,0.10916863,0.055745512,0.02295302,0.029657062,0.014385547,0.0521361,0.028619763,0.04354525,0.1704649,0.036202237,0.016040284,0.059869483,0.012547986,0.0043385588,0.027778208,0.13330217,0.015399756,0.045910455,0.047288183,0.05538438,2.0998848e-05,0.042399466,0.05679436,0.045891803,0.02586222,0.018503115,0.042302445,0.050781164,0.04820689,0.0025822646,0.049465522,0.0048213652,0.024035767,0.014614371,0.057862427,0.021960724,0.005312255,0.017132606,0.08956712,0.03440218,0.04760882,0.0738213,0.049099974,0.076058805,0.11312927,0.029674739,0.0047029583,0.020539038,0.08844229,0.053544804,0.017833773,0.0146281365,0.09556282,0.078017086,0.020197406,0.007646365,0.015261468,0.018308496,0.05650344,0.03450289,0.014706427,0.054148298,0.073324695,0.03992403,0.017027989,0.1184637,0.00782183,0.016046356,0.05251593,0.010836521,0.024886562,0.0043728775,0.025231376,0.042379674,0.015564385,0.08213605,0.104319334,0.036353663,0.0040428094,0.02425988,0.008739955,0.06512983,0.14138444,0.0944376,0.009406023,0.11226844,0.030019632,0.080799475,0.012769252,0.010254338,0.064970165,0.09719409,0.012843386,0.118060544,0.011732972,0.051217932,0.00088884344,0.03616674,0.025835337
Person49,0.058849465,0.031099325,0.06960064,0.0059335483,0.00064459676,0.03650333,0.02188268,0.0220196,0.00554876,0.09719695,0.04905381,0.13725021,0.031984683,0.06907041,0.031439953,0.008078226,0.10039797,0.032633703,0.011470718,0.082783,0.0046337917,0.13657238,0.00012578214,0.031080034,0.18492717,0.082786374,0.029851396,0.053129725,0.009205312,0.07831716,0.060216006,0.045374993,0.07621557,0.05063151,0.043177538,0.038262147,0.068415225,0.09106076,0.053824227,0.00969278,0.06459113,0.015662514,0.01543095,0.084553435,0.12537716,0.07011489,0.061343487,0.07419342,0.07195917,0.0008780584,0.059295353,0.06635383,0.085484535,0.038551535,0.050336525,0.05395143,0.065030724,0.062225036,0.0026809666,0.08346722,0.012145339,0.04918856,0.037922,0.054502435,0.07824404,0.00047014793,0.04435114,0.057912152,0.07552793,0.08624863,0.06356311,0.04574156,0.05851239,0.10442704,0.04671422,0.053918898,0.06512551,0.12995909,0.05066859,0.019541504,0.047442164,0.08854984,0.060535055,0.030986689,0.012394346,0.052109882,0.015198889,0.047412854,0.0801121,0.033038948,0.091587305,0.11231634,0.09482471,0.030621706,0.10061536,0.00087148364,0.041599687,0.091714345,0.039759792,0.023570292,0.03314513,0.04372427,0.08695867,0.049338404,0.09930117,0.07077605,0.10523954,0.028249511,0.060885016,0.05776108,0.07066684,0.13999677,0.10755578,0.035015855,0.11722945,0.04894982,0.12286581,0.025013626,0.007490722,0.054455098,0.07439387,0.003900653,0.1364276,0.02449267,0.06890863,0.0047232243,0.07679954,0.102191955
Person55,0.22492605,0.25003496,0.23156884,0.069115795,0.002418227,0.16758125,0.100398906,0.22176826,0.025636919,0.23578958,0.0028169525,0.0462936,0.14885949,0.07228883,0.034400165,0.02701304,0.009992484,0.20542611,0.025972458,0.085778795,0.03967045,0.05356643,0.005568629,0.14986786,0.3599656,0.11561699,0.073814094,0.17943695,0.036699966,0.013896465,0.17915803,0.113241,0.26019543,0.14801826,0.01672664,0.19185616,0.2554589,0.023422804,0.18336703,0.010323948,0.2012816,0.08674051,0.1012847,0.1129216,0.11686344,0.06477742,0.021712294,0.20365417,0.20962103,0.05320469,0.20585805,0.24125113,0.24317041,0.047978472,0.2079118,0.03221474,0.08316185,0.15052062,0.031823754,0.01847554,0.06489579,0.18360315,0.18290104,0.1175921,0.21915635,0.037755243,0.12786037,0.07397463,0.2723195,0.33236477,0.0022493643,0.12503658,0.098184295,0.11216449,0.19371186,0.12890272,0.2799903,0.1945431,0.041354567,0.07634684,0.033739757,0.024603367,0.2205086,0.11498656,0.03560995,0.10593241,0.16329893,0.22314699,0.19976138,0.16448091,0.20437925,0.14245836,0.06052612,0.12276072,0.023983078,0.018707225,0.08716926,0.03415448,0.086985216,0.06339704,0.055841524,0.18197851,0.3872106,0.09180281,0.11554633,0.029161029,0.27788064,0.079943396,0.20990711,0.15130001,0.089892425,0.43231702,0.084032394,0.073030785,0.17142366,0.15835178,0.23880836,0.113811225,0.011139728,0.14908156,0.06201599,0.017231617,0.22813025,0.06616369,0.16526593,0.007545122,0.29566804,0.24689811
